Transaction_ID,Date,Day_Name,Brand,Units_Sold,Price_Per_Unit,Custome_ Name,Customer_Age,City,Payment_Method,Customer_Ratings,Mobile_Model,Total_sales
2021,2023-05-06,Saturday,OnePlus,9,69501.97,Anjali Jain,41,Bhopal,Credit Card,2,OnePlus 8T,625517.73
2022,2023-05-07,Sunday,Xiaomi,1,65653.68,Pooja Sharma,27,Vadodara,Debit Card,4,Mi 11,65653.68
2023,2023-05-07,Sunday,Samsung,7,28463.45,Aditya Rao,51,Chennai,Credit Card,1,Galaxy Note 20,199244.15
2024,2023-05-07,Sunday,Apple,9,16695.64,Isha Desai,53,Mumbai,Debit Card,5,iPhone SE,150260.76
2025,2023-05-07,Sunday,Vivo,5,60385.88,Shruti Alva,53,Rajkot,Cash,4,Vivo V20,301929.4
2026,2023-05-08,Monday,OnePlus,2,69830.22,Krishna Goyal,33,Gorakhpur,Cash,4,OnePlus 8T,139660.44
2027,2023-05-08,Monday,Xiaomi,6,27556.53,Lalita Bhatnagar,32,Chennai,UPI,4,Mi 11,165339.18
2028,2023-05-08,Monday,Samsung,7,31467.1,Manoj Jain,35,Mumbai,UPI,4,Galaxy A51,220269.7
2029,2023-05-09,Tuesday,Vivo,2,66497.99,Pooja Ahuja,24,Delhi,Debit Card,4,Vivo S1,132995.98
2030,2023-05-09,Tuesday,Xiaomi,2,52667.77,Sumit Roy,39,Lucknow,Credit Card,2,Redmi 9,105335.54
2031,2023-05-09,Tuesday,Xiaomi,1,27738.3,Prashant Gupta,49,Delhi,Credit Card,4,Mi 11,27738.3
2032,2023-05-09,Tuesday,Vivo,4,44862.79,Gita Rathod,36,Chennai,Cash,5,Vivo S1,179451.16
2033,2023-05-10,Wednesday,Samsung,7,66653.77,Arun Prasad,57,Coimbatore,Debit Card,1,Galaxy Note 20,466576.39
2034,2023-05-10,Wednesday,Samsung,9,58708.79,Manoj Chatterjee,18,Coimbatore,Credit Card,5,Galaxy S21,528379.11
2035,2023-05-10,Wednesday,Apple,3,54509.96,Rohan Gupta,52,Patna,Credit Card,4,iPhone 11,163529.88
2036,2023-05-10,Wednesday,OnePlus,7,54219.78,Kiran Chaudhary,22,Mumbai,Debit Card,2,OnePlus 9,379538.46
2037,2023-05-11,Thursday,Vivo,7,20681.22,Kavita Siddiqui,29,Mumbai,UPI,1,Vivo Y51,144768.54
2038,2023-05-11,Thursday,Vivo,7,59480.87,Deepika Dutta,29,Vadodara,Debit Card,5,Vivo V20,416366.09
2039,2023-05-11,Thursday,Vivo,2,26567.12,Radha Kulkarni,38,Delhi,Debit Card,1,Vivo Y51,53134.24
2040,2023-05-11,Thursday,Samsung,6,65822,Meena Mathur,36,Patna,Credit Card,1,Galaxy Note 20,394932
2041,2023-05-12,Friday,OnePlus,2,31878.4,Rohan Menon,26,Mumbai,Cash,1,OnePlus 8T,63756.8
2042,2023-05-12,Friday,Apple,6,61459.62,Sneha Thakur,53,Gorakhpur,Credit Card,4,iPhone 11,368757.72
2043,2023-05-12,Friday,Xiaomi,3,25974.01,Manoj Pathak,59,Delhi,Credit Card,4,Redmi 9,77922.03
2044,2023-05-12,Friday,Xiaomi,2,40871.62,Priyanka Teja,49,Patna,Credit Card,4,Mi 11,81743.24
2045,2023-05-13,Saturday,Vivo,6,16413.12,Kiran Nair,52,Delhi,Debit Card,2,Vivo Y51,98478.72
2046,2023-05-13,Saturday,OnePlus,2,49607.13,Rohan Kapoor,48,Coimbatore,Debit Card,5,OnePlus Nord,99214.26
2047,2023-05-13,Saturday,Samsung,5,60164.76,Bina Das,49,Delhi,Credit Card,2,Galaxy A51,300823.8
2048,2023-05-14,Sunday,OnePlus,2,53106.84,Yogesh Luthra,54,Delhi,Credit Card,5,OnePlus Nord,106213.68
2049,2023-05-14,Sunday,OnePlus,3,41395.51,Mala Goyal,49,Madurai,Cash,1,OnePlus Nord,124186.53
2050,2023-05-14,Sunday,Samsung,3,12706.95,Sachin Shah,54,Mumbai,UPI,5,Galaxy A51,38120.85
2051,2023-05-14,Sunday,Vivo,6,66006.46,Aditya Nair,56,Delhi,Credit Card,5,Vivo S1,396038.76
2052,2023-05-15,Monday,OnePlus,6,52329.37,Neeta Sharma,55,Kolkata,Debit Card,1,OnePlus Nord,313976.22
2053,2023-05-15,Monday,Xiaomi,3,54751.85,Ramesh Kumar,47,Bangalore,UPI,2,Redmi 9,164255.55
2054,2023-05-15,Monday,Samsung,3,57680.83,Shruti Roy,49,Mumbai,UPI,5,Galaxy A51,173042.49
2055,2023-05-15,Monday,Apple,1,54864.61,Neeta Mathur,19,Mumbai,Cash,2,iPhone SE,54864.61
2056,2023-05-16,Tuesday,Vivo,7,36466.97,Yogesh Luthra,28,Patna,UPI,2,Vivo S1,255268.79
2057,2023-05-16,Tuesday,Samsung,8,54017.31,Aditya Iyer,37,Rajkot,Credit Card,4,Galaxy S21,432138.48
2058,2023-05-16,Tuesday,Apple,2,47501.61,Meena Thakur,54,Mumbai,Credit Card,1,iPhone 11,95003.22
2059,2023-05-16,Tuesday,Apple,4,61240.98,Tapan Joshi,26,Bhopal,Debit Card,1,iPhone 11,244963.92
2060,2023-05-17,Wednesday,OnePlus,7,58147.59,Jyoti Ghosh,55,Delhi,Credit Card,4,OnePlus Nord,407033.13
2061,2023-05-17,Wednesday,OnePlus,8,12482.46,Anjali Varma,36,Bhopal,Credit Card,2,OnePlus Nord,99859.68
2062,2023-05-17,Wednesday,OnePlus,1,32733.23,Namita Kumar,57,Kolkata,Cash,4,OnePlus 9,32733.23
2063,2023-05-18,Thursday,Samsung,4,12082.97,Krishna Pillai,24,Delhi,UPI,1,Galaxy A51,48331.88
2064,2023-05-18,Thursday,Samsung,6,16124.5,Shruti Alva,22,Indore,Cash,1,Galaxy S21,96747
2065,2023-05-18,Thursday,Vivo,3,46084.64,Krishna Patel,59,Bhopal,UPI,4,Vivo Y51,138253.92
2066,2023-05-18,Thursday,OnePlus,5,62429.31,Anjali Sharma,41,Bangalore,Cash,1,OnePlus 8T,312146.55
2067,2023-05-19,Friday,Apple,9,17189.49,Meena Chatterjee,58,Patna,Debit Card,1,iPhone SE,154705.41
2068,2023-05-19,Friday,Xiaomi,3,37065.36,Sachin Desai,24,Hyderabad,Cash,4,Redmi Note 10,111196.08
2069,2023-05-19,Friday,Vivo,5,64652.73,Meena Sheth,28,Patna,Cash,5,Vivo V20,323263.65
2070,2023-05-20,Saturday,Samsung,8,58858.06,Radha Solanki,26,Delhi,Debit Card,4,Galaxy Note 20,470864.48
2071,2023-05-20,Saturday,Vivo,6,41180.07,Kiran Chaudhary,47,Bangalore,Credit Card,5,Vivo Y51,247080.42
2072,2023-05-20,Saturday,Vivo,4,56294.29,Anita Varma,58,Indore,Credit Card,4,Vivo V20,225177.16
2073,2023-05-20,Saturday,Vivo,8,41361.63,Kavita Goyal,20,Mumbai,Debit Card,4,Vivo V20,330893.04
2074,2023-05-21,Sunday,Vivo,3,19485.54,Nikhil Solanki,39,Delhi,Debit Card,2,Vivo Y51,58456.62
2075,2023-05-21,Sunday,Xiaomi,3,17484.17,Amit Srivastava,57,Delhi,Cash,4,Redmi Note 10,52452.51
2076,2023-05-21,Sunday,OnePlus,4,21302.09,Anita Kumar,37,Delhi,Debit Card,4,OnePlus 8T,85208.36
2077,2023-05-22,Monday,Apple,9,31055.33,Umesh Chaudhary,49,Lucknow,Debit Card,2,iPhone 12,279497.97
2078,2023-05-22,Monday,Vivo,5,65831.76,Manoj Kapoor,24,Ludhiana,UPI,4,Vivo S1,329158.8
2079,2023-05-22,Monday,Vivo,8,57980.7,Neeta Nair,24,Hyderabad,UPI,4,Vivo Y51,463845.6
2080,2023-05-23,Tuesday,Vivo,6,35968.09,Mala Ghosh,37,Coimbatore,Credit Card,2,Vivo V20,215808.54
2081,2023-05-23,Tuesday,OnePlus,3,39584.6,Anjali Das,42,Kanpur,Debit Card,5,OnePlus 8T,118753.8
2082,2023-05-23,Tuesday,Samsung,8,25936.57,Reena Goyal,52,Ludhiana,Cash,4,Galaxy S21,207492.56
2083,2023-05-23,Tuesday,Samsung,9,52261.18,Prashant Mathur,41,Delhi,Credit Card,1,Galaxy A51,470350.62
2084,2023-05-24,Wednesday,Xiaomi,8,58165.94,Tapan Patel,57,Lucknow,Credit Card,2,Redmi 9,465327.52
2085,2023-05-24,Wednesday,Samsung,4,24334.28,Vinod Kaur,30,Ludhiana,Credit Card,1,Galaxy A51,97337.12
2086,2023-05-24,Wednesday,Vivo,6,12509.3,Meena Das,56,Indore,Debit Card,2,Vivo Y51,75055.8
2087,2023-05-25,Thursday,Vivo,1,47433.34,Devendra Arora,21,Chennai,Debit Card,5,Vivo S1,47433.34
2088,2023-05-25,Thursday,Vivo,4,43750.73,Sachin Nambiar,29,Madurai,Cash,2,Vivo Y51,175002.92
2089,2023-05-25,Thursday,Xiaomi,8,34127.87,Aditya Joshi,34,Mumbai,Cash,4,Redmi 9,273022.96
2090,2023-05-25,Thursday,Vivo,1,48633.64,Tapan Varma,18,Jodhpur,Credit Card,1,Vivo Y51,48633.64
2091,2023-05-26,Friday,Samsung,3,43036.8,Sunita Arora,34,Delhi,Debit Card,1,Galaxy A51,129110.4
2092,2023-05-26,Friday,OnePlus,1,25034.89,Lata Dutta,19,Delhi,Cash,2,OnePlus 9,25034.89
2093,2023-05-26,Friday,OnePlus,9,33863.74,Aditya Patel,23,Chennai,UPI,4,OnePlus 9,304773.66
2094,2023-05-26,Friday,Apple,2,35686.81,Isha Thakur,28,Mumbai,UPI,4,iPhone 11,71373.62
2095,2023-05-27,Saturday,Samsung,9,62814.88,Manoj Shah,35,Ludhiana,Credit Card,2,Galaxy A51,565333.92
2096,2023-05-27,Saturday,Vivo,4,67654.25,Pooja Deshmukh,57,Delhi,UPI,4,Vivo S1,270617
2097,2023-05-27,Saturday,OnePlus,2,63580.08,Tanuja Roy,42,Delhi,Credit Card,5,OnePlus 9,127160.16
2098,2023-05-27,Saturday,Samsung,4,53150.68,Lata Kaur,56,Kanpur,Debit Card,2,Galaxy A51,212602.72
2099,2023-05-28,Sunday,OnePlus,6,45099.56,Mala Malhotra,45,Delhi,Credit Card,4,OnePlus Nord,270597.36
2100,2023-05-28,Sunday,Vivo,7,51355.7,Priyanka Nambiar,33,Kolkata,Credit Card,5,Vivo Y51,359489.9
2101,2023-05-28,Sunday,OnePlus,3,66346.55,Sneha Menon,29,Vadodara,Debit Card,2,OnePlus 9,199039.65
2102,2023-05-29,Monday,Apple,3,24999.92,Rajesh Shah,58,Delhi,Cash,5,iPhone SE,74999.76
2103,2023-05-29,Monday,Apple,8,42107.23,Navin Nair,46,Delhi,Cash,4,iPhone SE,336857.84
2104,2023-05-29,Monday,OnePlus,5,51376.48,Shruti Mehta,40,Bangalore,Cash,4,OnePlus 8T,256882.4
2105,2023-05-30,Tuesday,Samsung,4,50754.82,Sachin Arora,38,Ranchi,Cash,4,Galaxy Note 20,203019.28
2106,2023-05-30,Tuesday,Samsung,7,25136.74,Lata Alva,33,Jodhpur,Credit Card,4,Galaxy Note 20,175957.18
2107,2023-05-30,Tuesday,Samsung,7,45203.89,Namita Roy,58,Ranchi,Cash,4,Galaxy Note 20,316427.23
2108,2023-05-30,Tuesday,OnePlus,9,57754.79,Vinod Chatterjee,43,Delhi,UPI,4,OnePlus Nord,519793.11
2109,2023-05-31,Wednesday,Samsung,9,38504.74,Shruti Roy,54,Mumbai,UPI,2,Galaxy A51,346542.66
2110,2023-05-31,Wednesday,Vivo,5,57597.88,Neeta Nair,39,Mumbai,Cash,2,Vivo S1,287989.4
2111,2023-05-31,Wednesday,Apple,8,31592.96,Bhavana Teja,27,Gorakhpur,UPI,5,iPhone 11,252743.68
2112,2023-05-31,Wednesday,Vivo,1,66325.61,Sunil Varma,24,Delhi,UPI,2,Vivo S1,66325.61
2113,2023-06-01,Thursday,Samsung,9,42035.71,Aditya Rao,26,Hyderabad,Debit Card,2,Galaxy S21,378321.39
2114,2023-06-01,Thursday,Vivo,8,45756.88,Pooja Rao,42,Delhi,Debit Card,5,Vivo V20,366055.04
2115,2023-06-01,Thursday,Samsung,6,11881.69,Neeta Desai,32,Bhopal,Cash,1,Galaxy A51,71290.14
2116,2023-06-02,Friday,OnePlus,3,20216.15,Deepika Deshmukh,30,Chennai,Credit Card,4,OnePlus 8T,60648.45
2117,2023-06-02,Friday,Vivo,3,47976.03,Tanuja Mathur,59,Lucknow,Credit Card,2,Vivo V20,143928.09
2118,2023-06-02,Friday,OnePlus,8,35192.22,Tanuja Mathur,43,Rajkot,Debit Card,5,OnePlus Nord,281537.76
2119,2023-06-02,Friday,OnePlus,5,40489.83,Lata Mehta,38,Gorakhpur,Debit Card,4,OnePlus 9,202449.15
2120,2023-06-03,Saturday,Xiaomi,7,13778.28,Nikhil Jain,40,Madurai,Credit Card,4,Redmi Note 10,96447.96
2121,2023-06-03,Saturday,Samsung,5,60048.11,Priyanka Ghosh,45,Hyderabad,Cash,2,Galaxy S21,300240.55
2122,2023-06-03,Saturday,Apple,8,57070.34,Anita Joshi,55,Mumbai,Credit Card,4,iPhone 12,456562.72
2123,2023-06-03,Saturday,Samsung,4,21121.24,Navin Gupta,29,Mumbai,Credit Card,5,Galaxy A51,84484.96
2124,2023-06-04,Sunday,Apple,2,48059.76,Tapan Rathod,41,Ludhiana,UPI,5,iPhone 12,96119.52
2125,2023-06-04,Sunday,Samsung,3,59098.91,Sachin Goyal,30,Delhi,Credit Card,5,Galaxy A51,177296.73
2126,2023-06-04,Sunday,OnePlus,8,48451.25,Gita Teja,57,Delhi,Debit Card,5,OnePlus 9,387610
2127,2023-06-04,Sunday,Vivo,7,28623.89,Anjali Pathak,19,Delhi,Cash,5,Vivo V20,200367.23
2128,2023-06-05,Monday,Vivo,2,49366.67,Devendra Pathak,56,Kolkata,Credit Card,4,Vivo V20,98733.34
2129,2023-06-05,Monday,Xiaomi,6,22627.7,Anand Joshi,29,Gorakhpur,UPI,5,Redmi 9,135766.2
2130,2023-06-05,Monday,Apple,9,29095.3,Pankaj Mathur,56,Lucknow,Debit Card,4,iPhone 12,261857.7
2131,2023-06-06,Tuesday,Apple,4,24404.18,Monika Thakur,31,Ludhiana,Debit Card,4,iPhone 12,97616.72
2132,2023-06-06,Tuesday,Apple,9,43415.51,Bina Goyal,47,Bhopal,UPI,4,iPhone 11,390739.59
2133,2023-06-06,Tuesday,OnePlus,2,16493.6,Vivek Bhattacharya,58,Mumbai,Debit Card,4,OnePlus 9,32987.2
2134,2023-06-07,Wednesday,Apple,2,65998.62,Priya Sharma,36,Bangalore,UPI,1,iPhone 11,131997.24
2135,2023-06-07,Wednesday,Vivo,9,30010.74,Namita Mehta,48,Lucknow,Debit Card,2,Vivo S1,270096.66
2136,2023-06-07,Wednesday,OnePlus,7,23138.21,Kiran Srivastava,42,Coimbatore,Debit Card,4,OnePlus 9,161967.47
2137,2023-06-08,Thursday,Samsung,7,39792.99,Sunita Iyer,21,Hyderabad,Debit Card,1,Galaxy S21,278550.93
2138,2023-06-08,Thursday,Apple,1,26619.87,Anita Srivastava,30,Gorakhpur,Debit Card,4,iPhone 11,26619.87
2139,2023-06-08,Thursday,Apple,6,42094.25,Isha Luthra,53,Ludhiana,UPI,4,iPhone 11,252565.5
2140,2023-06-08,Thursday,Samsung,7,30910.55,Harish Thakur,59,Indore,Credit Card,4,Galaxy S21,216373.85
2141,2023-06-09,Friday,Apple,6,17924.01,Arun Desai,54,Mumbai,Debit Card,5,iPhone SE,107544.06
2142,2023-06-09,Friday,Samsung,6,25953.71,Priyanka Mishra,20,Chennai,UPI,4,Galaxy Note 20,155722.26
2143,2023-06-09,Friday,OnePlus,2,36306.39,Rajesh Verma,33,Mumbai,UPI,4,OnePlus 9,72612.78
2144,2023-06-09,Friday,Vivo,6,11817.59,Sachin Goyal,43,Lucknow,UPI,2,Vivo Y51,70905.54
2145,2023-06-10,Saturday,Samsung,4,56238.55,Monika Mehta,57,Mumbai,Credit Card,4,Galaxy A51,224954.2
2146,2023-06-10,Saturday,Xiaomi,9,47309.47,Rajesh Menon,56,Delhi,Cash,1,Mi 11,425785.23
2147,2023-06-10,Saturday,Samsung,1,46081.58,Mala Thakur,36,Coimbatore,UPI,4,Galaxy S21,46081.58
2148,2023-06-10,Saturday,Apple,8,42763,Rohan Singh,32,Delhi,UPI,1,iPhone 11,342104
2149,2023-06-11,Sunday,OnePlus,5,45418.79,Tapan Varma,49,Hyderabad,UPI,5,OnePlus Nord,227093.95
2150,2023-06-11,Sunday,OnePlus,1,66079.12,Vivek Jain,38,Delhi,Credit Card,5,OnePlus 9,66079.12
2151,2023-06-11,Sunday,Samsung,4,10514.15,Pankaj Kapoor,18,Coimbatore,Debit Card,2,Galaxy S21,42056.6
2152,2023-06-12,Monday,Vivo,1,12867.98,Aditya Luthra,23,Kolkata,Credit Card,4,Vivo V20,12867.98
2153,2023-06-12,Monday,Xiaomi,6,21489.6,Anita Bhattacharya,44,Delhi,UPI,2,Redmi Note 10,128937.6
2154,2023-06-12,Monday,OnePlus,2,20038.08,Anand Joshi,40,Delhi,Cash,1,OnePlus Nord,40076.16
2155,2023-06-12,Monday,Apple,5,20871.67,Rajesh Prasad,48,Hyderabad,UPI,2,iPhone 12,104358.35
2156,2023-06-13,Tuesday,Apple,7,50316.63,Ramesh Sharma,29,Vadodara,Debit Card,1,iPhone SE,352216.41
2157,2023-06-13,Tuesday,Vivo,2,37569,Bina Patel,38,Delhi,Cash,2,Vivo S1,75138
2158,2023-06-13,Tuesday,OnePlus,6,69506.73,Arun Iyer,19,Delhi,Cash,5,OnePlus 8T,417040.38
2159,2023-06-13,Tuesday,Samsung,6,23613.15,Aditya Jain,22,Ranchi,Credit Card,4,Galaxy Note 20,141678.9
2160,2023-06-14,Wednesday,Apple,5,28649.81,Deepika Prasad,26,Mumbai,Credit Card,2,iPhone 12,143249.05
2161,2023-06-14,Wednesday,Vivo,5,69054.44,Priya Varma,37,Kanpur,Debit Card,1,Vivo V20,345272.2
2162,2023-06-14,Wednesday,OnePlus,3,59905.49,Ravi Kaur,35,Mumbai,Credit Card,4,OnePlus Nord,179716.47
2163,2023-06-14,Wednesday,OnePlus,2,38187.95,Amit Ghosh,39,Patna,Debit Card,5,OnePlus 8T,76375.9
2164,2023-06-15,Thursday,OnePlus,7,43275.81,Vijay Malhotra,25,Delhi,Cash,5,OnePlus 9,302930.67
2165,2023-06-15,Thursday,OnePlus,1,60590.68,Pankaj Desai,51,Hyderabad,Cash,4,OnePlus 9,60590.68
2166,2023-06-15,Thursday,OnePlus,6,38858.81,Isha Thakur,26,Delhi,Cash,4,OnePlus Nord,233152.86
2167,2023-06-15,Thursday,Apple,6,22361.42,Tapan Nair,24,Mumbai,Debit Card,2,iPhone 11,134168.52
2168,2023-06-16,Friday,Vivo,3,59706.67,Tapan Rathod,47,Kanpur,Credit Card,5,Vivo V20,179120.01
2169,2023-06-16,Friday,OnePlus,2,42266.35,Vijay Varma,35,Indore,Credit Card,2,OnePlus 9,84532.7
2170,2023-06-16,Friday,Xiaomi,2,19182.56,Rajesh Sheth,44,Lucknow,Credit Card,2,Redmi Note 10,38365.12
2171,2023-06-17,Saturday,Xiaomi,9,40335.15,Arun Verma,33,Chennai,UPI,1,Redmi Note 10,363016.35
2172,2023-06-17,Saturday,Vivo,5,34792.2,Krishna Sharma,38,Mumbai,Cash,2,Vivo V20,173961
2173,2023-06-17,Saturday,Samsung,7,62610.55,Devendra Luthra,22,Mumbai,Cash,4,Galaxy S21,438273.85
2174,2023-06-18,Sunday,Samsung,5,17563.33,Priya Varma,46,Bhopal,UPI,4,Galaxy Note 20,87816.65
2175,2023-06-18,Sunday,Samsung,7,62512.59,Bina Jain,54,Bhopal,Cash,4,Galaxy A51,437588.13
2176,2023-06-18,Sunday,Xiaomi,4,40732.66,Krishna Joshi,39,Jodhpur,Cash,1,Redmi 9,162930.64
2177,2023-06-18,Sunday,Samsung,8,34261.87,Deepika Prasad,31,Mumbai,UPI,4,Galaxy A51,274094.96
2178,2023-06-19,Monday,Apple,7,19718.03,Deepika Alva,36,Delhi,Cash,4,iPhone 12,138026.21
2179,2023-06-19,Monday,OnePlus,5,52049.08,Meena Pillai,52,Delhi,Credit Card,4,OnePlus Nord,260245.4
2180,2023-06-19,Monday,Xiaomi,6,65608.4,Vinod Prasad,41,Coimbatore,UPI,4,Mi 11,393650.4
2181,2023-06-20,Tuesday,Vivo,5,32522.64,Pooja Goyal,59,Jodhpur,Cash,5,Vivo V20,162613.2
2182,2023-06-20,Tuesday,Vivo,7,24495.1,Pooja Joshi,23,Delhi,Credit Card,2,Vivo Y51,171465.7
2183,2023-06-20,Tuesday,OnePlus,2,43292.02,Yogesh Menon,20,Vadodara,Debit Card,2,OnePlus 9,86584.04
2184,2023-06-21,Wednesday,Xiaomi,5,57771.16,Amit Ahuja,51,Patna,Cash,4,Redmi Note 10,288855.8
2185,2023-06-21,Wednesday,Samsung,3,10226.06,Rajesh Chaudhary,19,Bangalore,UPI,4,Galaxy A51,30678.18
2186,2023-06-21,Wednesday,Samsung,9,47882.65,Bhavana Rawat,32,Delhi,Credit Card,4,Galaxy Note 20,430943.85
2187,2023-06-21,Wednesday,Apple,6,45790.96,Anita Joshi,54,Kolkata,Debit Card,1,iPhone SE,274745.76
2188,2023-06-22,Thursday,Apple,3,29089.13,Prashant Dutta,32,Madurai,Debit Card,4,iPhone 12,87267.39
2189,2023-06-22,Thursday,Samsung,7,37085.38,Vivek Pathak,49,Delhi,Cash,4,Galaxy Note 20,259597.66
2190,2023-06-22,Thursday,Vivo,4,24817.79,Kiran Patel,38,Ludhiana,Debit Card,4,Vivo Y51,99271.16
2191,2023-06-22,Thursday,Vivo,3,57393.14,Sumit Chatterjee,34,Mumbai,UPI,4,Vivo V20,172179.42
2192,2023-06-23,Friday,Apple,8,48072.1,Pooja Arora,51,Delhi,Debit Card,5,iPhone SE,384576.8
2193,2023-06-23,Friday,OnePlus,4,41962.7,Arun Ghosh,49,Indore,Cash,4,OnePlus 9,167850.8
2194,2023-06-23,Friday,Samsung,1,33551.57,Deepika Prasad,40,Patna,Debit Card,5,Galaxy Note 20,33551.57
2195,2023-06-24,Saturday,Apple,6,27483.06,Devendra Thakur,52,Mumbai,Cash,4,iPhone 11,164898.36
2196,2023-06-24,Saturday,Apple,1,59364.19,Pankaj Shah,54,Patna,Debit Card,1,iPhone 11,59364.19
2197,2023-06-24,Saturday,Samsung,5,37084.46,Mala Goyal,58,Delhi,Credit Card,2,Galaxy S21,185422.3
2198,2023-06-24,Saturday,Samsung,7,40086.85,Manoj Luthra,54,Lucknow,Cash,2,Galaxy Note 20,280607.95
2199,2023-06-25,Sunday,Vivo,6,41249.72,Pooja Sharma,50,Bhopal,UPI,2,Vivo Y51,247498.32
2200,2023-06-25,Sunday,OnePlus,2,36902.02,Ravi Solanki,42,Delhi,UPI,2,OnePlus Nord,73804.04
2201,2023-06-25,Sunday,OnePlus,4,25365.31,Rajesh Mishra,54,Ranchi,Debit Card,4,OnePlus Nord,101461.24
2202,2023-06-26,Monday,Samsung,2,17220.43,Amit Das,57,Mumbai,Credit Card,2,Galaxy Note 20,34440.86
2203,2023-06-26,Monday,Xiaomi,1,15912.24,Anand Siddiqui,38,Mumbai,Debit Card,4,Redmi 9,15912.24
2204,2023-06-26,Monday,Apple,3,55447.75,Bina Solanki,55,Patna,Debit Card,1,iPhone 12,166343.25
2205,2023-06-26,Monday,Apple,3,23411.67,Kavita Nair,57,Vadodara,Credit Card,4,iPhone SE,70235.01
2206,2023-06-27,Tuesday,Samsung,7,13340.37,Isha Desai,51,Rajkot,Cash,4,Galaxy A51,93382.59
2207,2023-06-27,Tuesday,Xiaomi,1,57851.04,Anjali Alva,36,Mumbai,UPI,4,Redmi 9,57851.04
2208,2023-06-27,Tuesday,Vivo,9,19243.7,Vivek Patel,44,Mumbai,Credit Card,4,Vivo S1,173193.3
2209,2023-06-28,Wednesday,Samsung,6,47508.77,Mala Siddiqui,26,Mumbai,Debit Card,4,Galaxy S21,285052.62
2210,2023-06-28,Wednesday,Samsung,4,30318.6,Priyanka Pillai,22,Delhi,Cash,4,Galaxy A51,121274.4
2211,2023-06-28,Wednesday,Apple,3,17588.82,Mala Chatterjee,22,Delhi,Debit Card,1,iPhone 11,52766.46
2212,2023-06-28,Wednesday,Samsung,3,34868.86,Bhavana Mishra,42,Ludhiana,Cash,5,Galaxy A51,104606.58
2213,2023-06-29,Thursday,Samsung,2,10888.53,Sunil Kumar,43,Lucknow,UPI,4,Galaxy A51,21777.06
2214,2023-06-29,Thursday,Samsung,2,60462.7,Anjali Rao,36,Patna,UPI,4,Galaxy Note 20,120925.4
2215,2023-06-29,Thursday,Apple,5,40809.88,Sumit Teja,47,Delhi,Cash,4,iPhone 12,204049.4
2216,2023-06-30,Friday,Vivo,9,18349.6,Shruti Mehta,53,Ludhiana,UPI,2,Vivo Y51,165146.4
2217,2023-06-30,Friday,Vivo,2,24218.82,Sachin Iyer,33,Hyderabad,Debit Card,2,Vivo Y51,48437.64
2218,2023-06-30,Friday,Samsung,2,36878.51,Pooja Thakur,24,Delhi,Cash,1,Galaxy Note 20,73757.02
2219,2023-07-01,Saturday,Apple,6,21332.16,Ravi Gupta,35,Ludhiana,Debit Card,2,iPhone 11,127992.96
2220,2023-07-01,Saturday,Vivo,2,26115.95,Sumit Malhotra,38,Hyderabad,Cash,5,Vivo S1,52231.9
2221,2023-07-01,Saturday,Vivo,4,42063.13,Priyanka Dutta,48,Delhi,Debit Card,4,Vivo S1,168252.52
2222,2023-07-02,Sunday,Vivo,6,59956.54,Amit Sheth,18,Delhi,UPI,1,Vivo S1,359739.24
2223,2023-07-02,Sunday,Apple,5,34110.38,Anita Mathur,20,Vadodara,Credit Card,2,iPhone SE,170551.9
2224,2023-07-02,Sunday,Apple,1,53018.52,Isha Menon,48,Bhopal,Debit Card,2,iPhone 12,53018.52
2225,2023-07-02,Sunday,Samsung,6,62601.05,Neeta Mathur,42,Bangalore,Cash,4,Galaxy A51,375606.3
2226,2023-07-03,Monday,OnePlus,1,22978.06,Lata Verma,25,Hyderabad,UPI,1,OnePlus Nord,22978.06
2227,2023-07-03,Monday,Vivo,3,58431.52,Rajesh Yadav,18,Kanpur,Cash,4,Vivo V20,175294.56
2228,2023-07-03,Monday,OnePlus,5,55444.13,Kiran Gupta,24,Kolkata,Debit Card,1,OnePlus 8T,277220.65
2229,2023-07-04,Tuesday,Apple,5,31416.24,Vijay Siddiqui,24,Jodhpur,Cash,2,iPhone SE,157081.2
2230,2023-07-04,Tuesday,Apple,6,69371.2,Reena Dutta,25,Delhi,Cash,4,iPhone SE,416227.2
2231,2023-07-04,Tuesday,Apple,8,25754.34,Pooja Ahuja,36,Lucknow,Debit Card,4,iPhone 11,206034.72
2232,2023-07-05,Wednesday,OnePlus,5,25288.2,Neeta Desai,34,Lucknow,UPI,5,OnePlus Nord,126441
2233,2023-07-05,Wednesday,Apple,1,56335.55,Rohan Pathak,28,Mumbai,UPI,4,iPhone 11,56335.55
2234,2023-07-05,Wednesday,Samsung,5,36079.44,Deepika Das,58,Jodhpur,Debit Card,1,Galaxy Note 20,180397.2
2235,2023-07-05,Wednesday,Apple,3,29847.7,Sanjay Das,28,Delhi,UPI,5,iPhone 11,89543.1
2236,2023-07-06,Thursday,Xiaomi,4,20719.77,Manoj Siddiqui,55,Hyderabad,Credit Card,4,Redmi 9,82879.08
2237,2023-07-06,Thursday,OnePlus,8,55919.95,Pooja Patel,58,Rajkot,Cash,4,OnePlus 8T,447359.6
2238,2023-07-06,Thursday,Xiaomi,7,57179.31,Namita Malhotra,19,Delhi,Debit Card,5,Redmi 9,400255.17
